id,title,imageUrl,category,datePublication,articleUrl
5499755122,Моя маленькая помощь малым языкам,https://habrastorage.org/getpro/habr/upload_files/38e/a87/aab/38ea87aab8b009a3c2178bed6f9f699d.jpg,Tech,2021-10-03,https://habr.com/ru/post/581272/
884766763,Влияние загрязнения воздуха на тяжесть течения Covid- 19,https://habrastorage.org/getpro/habr/upload_files/d41/0fc/e32/d410fce328bb75155111648c79c0a142.jpg,Tech,2021-10-03,https://habr.com/ru/post/581266/
1365896958,Акции и предложения октября от онлайн-школ — успейте выбрать и записаться,https://dev.by/storage/images/36/82/15/79/derived/c719504218c83e458d69481a23387261.jpg,Tech,2021-10-04,https://dev.by/news/bonus-students-day
4268975674,"Компании врут клиентам, разрабы — компаниям. Разбираем феномен обмана на собесах",https://dev.by/storage/images/21/13/87/23/derived/2720c64e846f9e3498a4444bf9c0253b.jpg,Tech,2021-10-04,https://dev.by/news/veynik-trick
1329484372,Как пройти интервью в Luxoft на позицию Java: чек-лист полезных советов,https://dev.by/storage/images/21/45/07/68/derived/9bd2083c96347f04584340c39e0c59e0.jpg,Tech,2021-10-04,https://dev.by/news/luxoft-java
6655378914,"Facebook опоясывает континенты (акулы против), метаверс побеждает смерть. Техдайджест",https://dev.by/storage/images/46/44/97/75/derived/f1c7fa4c57bafaa13b9f9b0fb7f4db3b.jpg,Tech,2021-10-02,https://dev.by/news/metavers-pobezhdaet-smert-tehdaidzhest
9113552874,"Apple зарабатывает на играх больше, чем Sony, Microsoft и Nintendo вместе взятые",https://content.onliner.by/news/970x485/c37d927627234e5de191e8e6071a5aff.jpeg,Tech,2021-10-04,https://tech.onliner.by/2021/10/04/apple-zarabatyvaet-na-igrax-bolshe-chem-sony-microsoft-i-nintendo-vmeste-vzyatye
5722012849,Вот в какую сумму Apple встает производство одного iPhone 13 Pro ,https://content.onliner.by/news/970x485/fdd64279d1916b001a90edd4de144185.jpeg,Tech,2021-10-04,https://tech.onliner.by/2021/10/04/vot-v-kakuyu-summu-apple-vstaet-proizvodstvo-odnogo-iphone-13-pro
4858709957,"Bloomberg: Apple проведет еще одну презентацию в октябре, что на ней покажут",https://content.onliner.by/news/970x485/537d64e2719979f07ca18ea7368066d5.jpeg,Tech,2021-10-04,https://tech.onliner.by/2021/10/04/bloomberg-apple-provedet-eshhe-odnu-prezentaciyu-v-oktyabre-chto-na-nej-pokazhut
2791032678,"Новый iPhone 13 Pro Max согнули, поцарапали и подожгли — смартфон выжил",https://content.onliner.by/news/970x485/d38b55b1f877fa0c4cce05dc400f882d.jpeg,Tech,2021-10-01,https://tech.onliner.by/2021/10/01/novyj-iphone-13-pro-max-sognuli-pocarapali-i-podozhgli-smartfon-vyzhil
2847255885,В сети назвали дату выхода Apple Watch Series 7 в продажу,https://content.onliner.by/news/970x485/f4a848e7c9a4f1f239e07814ce7910b7.jpeg,Tech,2021-10-01,https://tech.onliner.by/2021/10/01/v-seti-nazvali-datu-vyxoda-apple-watch-series-7-v-prodazhu
2896647389,Офтальмолог нашел неожиданный способ использования камеры iPhone 13 Pro Max,https://content.onliner.by/news/970x485/fa065f2c892f3c11d3050d2b1d368638.jpeg,Tech,2021-10-01,https://tech.onliner.by/2021/10/01/oftalmolog-nashel-neozhidannyj-sposob-ispolzovaniya-kamery-iphone-13-pro-max
2317329644,"«Не баг, а фича». Apple объяснила дрожание экрана iPad mini 6",https://content.onliner.by/news/970x485/95b6f4b4e0d567ed74b3ec2aaef16b34.jpeg,Tech,2021-09-29,https://tech.onliner.by/2021/09/29/ne-bag-a-ficha-apple-obyasnila-drozhanie-ekrana-ipad-mini-6
4643179003,Дисплей iPhone 13 Pro Max назвали лучшим в истории. Его делают в Samsung,https://content.onliner.by/news/970x485/b1e8dfb26fcf015ec2da952d37d74637.jpeg,Tech,2021-09-29,https://tech.onliner.by/2021/09/29/displej-iphone-13-pro-max-nazvali-luchshim-v-istorii-ego-delayut-v-samsung
1622359713,Apple и Tesla под угрозой? Китай приостановил производство чипов из-за экономии электричества,https://content.onliner.by/news/970x485/21c889e4599a4379f76b033986ff9745.jpeg,Tech,2021-09-28,https://tech.onliner.by/2021/09/28/apple-i-tesla-pod-ugrozoj-kitaj-priostanovil-proizvodstvo-chipov-iz-za-ekonomii-elektrichestva
3908547837,iPhone 14 будет ждать полный редизайн,https://content.onliner.by/news/970x485/f6de0fff75602a278e899c1ef043bed0.jpeg,Tech,2021-09-27,https://tech.onliner.by/2021/09/27/iphone-14-budet-zhdat-polnyj-redizajn
3816113442,"Apple отключит Face ID в iPhone 13, если вы замените экран в «левом» сервисе",https://content.onliner.by/news/970x485/b122bc8bfaeca7014c4a667f4bc2b6a7.jpeg,Tech,2021-09-27,https://tech.onliner.by/2021/09/27/apple-otklyuchit-face-id-v-iphone-13-esli-vy-zamenite-ekran-v-levom-servise
7056336429,Обновленный MacBook Air получит экран с mini-LED,https://content.onliner.by/news/970x485/57894f0b56c34fb8d026b253317d8de1.jpeg,Tech,2021-09-27,https://tech.onliner.by/2021/09/27/obnovlennyj-macbook-air-poluchit-ekran-s-mini-led
4003462540,"В сети раскрыли, какие экраны получат новые MacBook Pro",https://content.onliner.by/news/970x485/64339aa1fe825e1b0311e5f3a9688f87.jpeg,Tech,2021-09-24,https://tech.onliner.by/2021/09/24/v-seti-raskryli-kakie-ekrany-poluchat-novye-macbook-pro-i-rasskazali-kogda-ix-zhdat
1572059492,За сколько в Беларуси можно купить iPhone 13 в первый день продаж,https://content.onliner.by/news/970x485/404ce3207fe4a714e3bb463e2ddf2e79.jpeg,Tech,2021-09-24,https://tech.onliner.by/2021/09/24/bolshe-6-tysyach-rublej-vot-za-skolko-v-belarusi-mozhno-kupit-iphone-13-v-pervyj-den-prodazh
1022000265,В Саратове полицейский майнил криптовалюту в здании МВД. Заведено уголовное дело,https://content.onliner.by/news/970x485/72dc0d8ee4c077d1ef2ff10ca7d85ca8.jpeg,Tech,2021-10-04,https://tech.onliner.by/2021/10/04/v-saratove-policejskij-majnil-kriptovalyutu-v-zdanii-mvd-zavedeno-ugolovnoe-delo
6883067919,В Сальвадоре начали добывать биткоины с помощью энергии вулкана,https://content.onliner.by/news/970x485/8c45d9aeed5652ddfccc729cab166f09.jpeg,Tech,2021-10-02,https://tech.onliner.by/2021/10/02/v-salvadore-nachali-dobyvat-bitkoiny-s-pomoshhyu-energii-vulkana
487497936,Хомяк торговал криптовалютой на бирже. Увеличил свой портфель на 30%,https://content.onliner.by/news/970x485/5baa31c89f43986e015023d6efe035e6.jpeg,Tech,2021-09-27,https://tech.onliner.by/2021/09/27/xomyak-torgoval-kriptovalyutoj-na-birzhe-uvelichil-svoj-portfel-na-30
8530157281,"За NFT-версию работы белорусского художника дали 0,6 эфира — это около $2,1 тысячи",https://content.onliner.by/news/970x485/4b2a344dfe82734937514010ab4364b8.jpeg,Tech,2021-09-17,https://tech.onliner.by/2021/09/17/za-nft-versiyu-raboty-belorusskogo-xudozhnika-dali-06-efira
6983330643,Нацбанк задумался о введении белорусского цифрового рубля,https://content.onliner.by/news/970x485/9ecd22ca3bf8137bba7f261d29b719ef.jpeg,Tech,2021-09-17,https://tech.onliner.by/2021/09/17/nacbank-zadumalsya-o-vvedenii-belorusskogo-cifrovogo-rublya
2808388184,Почему упал Bitcoin? Эксперты объяснили (очередной) резкий обвал,https://content.onliner.by/news/970x485/749ae8a324e120a8e563f5cc4c91492c.jpeg,Tech,2021-09-08,https://tech.onliner.by/2021/09/08/pochemu-upal-bitcoin-eksperty-obyasnili-ocherednoj-rezkij-obval
8256329938,Биткоин резко упал,https://content.onliner.by/news/970x485/b51dbcc0855ab80bbf7f5ed33f18c87e.jpeg,Tech,2021-09-07,https://tech.onliner.by/2021/09/07/bitkoin-rezko-upal
9646456673,Сальвадор закупил еще 200 биткоинов для официального использования,https://content.onliner.by/news/970x485/2e81d86a83c1c55caf2c85bde2e3af32.jpeg,Tech,2021-09-07,https://tech.onliner.by/2021/09/07/salvador-zakupil-eshhe-200-bitkoinov-dlya-oficialnogo-ispolzovaniya
3122136897,Майнеры Chia Coin продают накопители себе в убыток после обвала криптовалюты,https://content.onliner.by/news/970x485/76981f33bb0349b0d0afcbc474a5e8c5.jpeg,Tech,2021-09-06,https://tech.onliner.by/2021/09/06/majnery-chia-coin-prodayut-nakopiteli-sebe-v-ubytok-posle-obvala-kriptovalyuty
5020635389,"Ethereum стал дороже $4 тысяч, но ненадолго",https://content.onliner.by/news/970x485/6e2475ff68c964a64276759a82911c09.jpeg,Tech,2021-09-04,https://tech.onliner.by/2021/09/04/ethereum-stal-dorozhe-4-tysyach-no-nenadolgo
6287105569,Биткоин снова перевалил за $50 тысяч,https://content.onliner.by/news/970x485/0b1c531c19950e6473472e8b0561e668.jpeg,Tech,2021-09-02,https://tech.onliner.by/2021/09/02/bitkoin-snova-perevalil-za-50-tysyach
3627247091,"Виктор Прокопеня и криптобиржа FTX выкупили доли в Currency.com, Capital.com и Zubr.io",https://content.onliner.by/news/970x485/acef179e70b17eb20a91ad0f68972fea.jpeg,Tech,2021-08-18,https://tech.onliner.by/2021/08/18/viktor-prokopenya-i-kriptobirzha-ftx-vykupili-doli-v-currency-com-capital-com-i-zubr-io
1675939983,Друг украл у безработного односельчанина криптовалюту,https://content.onliner.by/news/970x485/368fa6406e5edc041cdaa9d26c9e489a.jpeg,Tech,2021-08-18,https://tech.onliner.by/2021/08/18/drug-ukral-u-bezrabotnogo-odnoselchanina-kriptovalyutu
6731706414,Сколько криптовалютный обменник Coinbase зарабатывает на комиссии со сделок?,https://content.onliner.by/news/970x485/8b1e3dcc6080c2a0c3a67aaf70458be9.jpeg,Tech,2021-08-11,https://tech.onliner.by/2021/08/11/skolko-kriptovalyutnyj-obmennik-coinbase-zarabatyvaet-na-komissii-so-sdelok
6130651221,Полиция нашла незаконную майнинг-ферму в Главном управлении полиции в Варшаве,https://content.onliner.by/news/970x485/7baa62ebfcd332f36e865326e8f6da34.jpeg,Tech,2021-08-02,https://tech.onliner.by/2021/08/02/policiya-nashla-nezakonnuyu-majning-fermu-v-glavnom-upravlenii-policii-v-varshave
4235555525,Илон Маск опять поднял курсы криптовалют,https://content.onliner.by/news/970x485/3aabdca20d6397fadb77f30553957eeb.jpeg,Tech,2021-07-22,https://tech.onliner.by/2021/07/22/ilon-mask-opyat-podnyal-kursy-kriptovalyut
9599207824,"Биткоин опустился ниже $30 тысяч, потеряв $100 миллиардов капитализации",https://content.onliner.by/news/970x485/fc3b5953df5986611df7dea20410322a.jpeg,Tech,2021-07-20,https://tech.onliner.by/2021/07/20/bitkoin-opustilsya-nizhe-30-tysyach-poteryav-100-milliardov-kapitalizacii
2779216239,Ученые выявили неожиданные последствия гипертонии,https://cdn.iz.ru/sites/default/files/news-2021-10/TASS_45927808.jpg,Science,2021-10-04,https://iz.ru/1230778/2021-10-04/uchenye-vyiavili-neozhidannye-posledstviia-gipertonii
8636788631,Американский сегмент МКС получил 250 серьезных технических замечаний,https://cdn.iz.ru/sites/default/files/news-2021-10/fgb.jpg,Science,2021-10-04,https://iz.ru/1230764/2021-10-04/amerikanskii-segment-mks-poluchil-250-sereznykh-tekhnicheskikh-zamechanii
8729277333,США решили создать прототип Центра космической разведки,https://cdn.iz.ru/sites/default/files/news-2021-10/20210927_zia_c218_007.jpg,Science,2021-10-04,https://iz.ru/1230677/2021-10-04/ssha-reshili-sozdat-prototip-tcentra-kosmicheskoi-razvedki
6369486010,Руководитель полета сообщил о технических неполадках на МКС,https://cdn.iz.ru/sites/default/files/news-2021-10/20210930_gaf_ic06_009.jpg,Science,2021-10-04,https://iz.ru/1230681/2021-10-04/rukovoditel-poletom-soobshchil-o-tekhnicheskikh-nepoladkakh-na-mks
5164768521,Первый в мире «киноэкипаж» утвердили к полету на МКС,https://cdn.iz.ru/sites/default/files/news-2021-10/2021-10-01T103718Z_1879693802_RC2R0Q9BVEB1_RTRMADP_3_SPACE-EXPLORATION-RUSSIA-MOVIE-SOYUZ%20copy.jpg,Science,2021-10-04,https://iz.ru/1230530/2021-10-04/pervyi-v-mire-kinoekipazh-utverdili-k-poletu-na-mks
6952654560,Объявлены лауреаты Нобелевской премии в области физиологии и медицины,https://cdn.iz.ru/sites/default/files/news-2021-10/ard.jpg,Science,2021-10-04,https://iz.ru/1230527/2021-10-04/obiavleny-laureaty-nobelevskoi-premii-v-oblasti-fiziologii-i-meditciny
4366883444,В МИЦ «Известия» обсуждают актуальные исследования космоса. Трансляция,https://cdn.iz.ru/sites/default/files/news-2021-10/DK107426.JPG,Science,2021-10-04,https://iz.ru/1229512/2021-10-04/v-mitc-izvestiia-obsuzhdaiut-aktualnye-issledovaniia-kosmosa-transliatciia
6121281692,Китайские ученые собрали генетический материал на Эвересте,https://cdn.iz.ru/sites/default/files/news-2021-10/20190904_gaf_u40_525.jpg,Science,2021-10-04,https://iz.ru/1230399/2021-10-04/kitaiskie-uchenye-sobrali-geneticheskii-material-na-evereste
1666478357,NASA завершило проектирование космического телескопа «Нэнси Грейс Роман»,https://cdn.iz.ru/sites/default/files/news-2021-10/romamsassjpg_1.jpg,Science,2021-10-03,https://iz.ru/1230346/2021-10-03/nasa-zavershilo-proektirovanie-kosmicheskogo-teleskopa-nensi-greis-roman
3612103014,Ученые обнаружили вызывающие ожирение гены,https://cdn.iz.ru/sites/default/files/news-2021-10/20180719_gaf_u40_123.jpg,Science,2021-10-03,https://iz.ru/1230142/2021-10-03/uchenye-obnaruzhili-vyzyvaiushchie-ozhirenie-geny
8157688790,Ученые рассказали о блокирующем ВИЧ и другие вирусы белке,https://cdn.iz.ru/sites/default/files/news-2021-10/20210907_gaf_u39_1596.jpg,Science,2021-10-01,https://iz.ru/1229734/2021-10-01/uchenye-rasskazali-o-blokiruiushchem-vich-i-drugie-virusy-belke
6397560166,Ученые предупредили о снижении отражающей способности Земли,https://cdn.iz.ru/sites/default/files/news-2021-10/20200415_gaf_ic07_006.jpg,Science,2021-10-01,https://iz.ru/1229651/2021-10-01/uchenye-predupredili-o-snizhenii-otrazhaiushchei-sposobnosti-zemli
9484427459,Байден призвал поднять потолок госдолга США,https://1prime.ru/images/83395/11/833951141.jpg,Economics,2021-10-04,https://1prime.ru/state_regulation/20211004/834874571.html
5024371586,Министры финансов еврозоны обсудят влияние на инфляцию цен на энергию,https://1prime.ru/images/83051/42/830514290.jpg,Economics,2021-10-04,https://1prime.ru/state_regulation/20211004/834873507.html
1063487116,ВТО улучшила прогноз роста мировой торговли в 2021 году,https://1prime.ru/images/82898/33/828983311.jpg,Economics,2021-10-04,https://1prime.ru/state_regulation/20211004/834870844.html
9657915333,СМИ: США планируют новые торговые переговоры с Китаем,https://1prime.ru/images/82926/51/829265150.jpg,Economics,2021-10-04,https://1prime.ru/world/20211004/834870796.html
6515982828,Эксперт допустил бегство компаний из Китая на фоне энергокризиса,https://1prime.ru/images/82935/84/829358487.jpg,Economics,2021-10-04,https://1prime.ru/world/20211004/834870115.html
3209288511,В Японии избрали нового премьер-министра,https://1prime.ru/images/82953/61/829536157.jpg,Economics,2021-10-04,https://1prime.ru/world/20211004/834866702.html
2139040079,"Эксперты рассказали, как Россия заработает на рекордно подорожавшем угле",https://1prime.ru/images/83137/52/831375246.jpg,Economics,2021-10-04,https://1prime.ru/energy/20211004/834866015.html
4429817891,Исследование: 90% компаний Европы инвестируют в наукоемкие технологии,https://1prime.ru/images/83344/64/833446401.jpg,Economics,2021-10-04,https://1prime.ru/telecommunications_and_technologies/20211004/834865434.html
398572542,"Зеленский сообщил, что готов к встрече с Путиным",https://1prime.ru/images/83392/91/833929191.jpg,Economics,2021-10-03,https://1prime.ru/state_regulation/20211003/834863224.html
3298293512,"Инвестиционный стратег рассказал, когда ждать обвала американских рынков",https://1prime.ru/images/83222/07/832220789.jpg,Economics,2021-10-03,https://1prime.ru/world/20211003/834861921.html
1265804364,"Лукашенко заявил, что не мстит ЕС за санкции с помощью мигрантов",https://1prime.ru/images/82881/09/828810965.jpg,Economics,2021-10-02,https://1prime.ru/world/20211002/834857193.html
3312954928,Население Венесуэлы опасается обесценивания боливара после деноминации,https://1prime.ru/images/82965/77/829657777.jpg,Economics,2021-10-02,https://1prime.ru/world/20211002/834856529.html
6055682680,"Киев обвинили в ""газовой наркомании"" и в привычке ""жить на халяву""",https://1prime.ru/images/83444/23/834442382.jpg,Economics,2021-10-02,https://1prime.ru/gas/20211002/834856490.html
5105893936,Последний привет Вашингтона. Какой удар по России готовят США,https://1prime.ru/images/83317/43/833174339.jpg,Economics,2021-10-02,https://1prime.ru/state_regulation/20211002/834826519.html
2838418035,В России оценили угрозы чешского политика из-за цен на газ в Европе,https://1prime.ru/images/83469/89/834698996.jpg,Economics,2021-10-02,https://1prime.ru/gas/20211002/834855952.html
7742986586,"Экономист объяснил, почему пока не стоит ждать кризиса",https://1prime.ru/images/82970/83/829708316.jpg,Economics,2021-10-02,https://1prime.ru/state_regulation/20211002/834813895.html
7875099803,Дефицит газа вызывает все больше проблем в Европе,https://1prime.ru/images/83105/76/831057645.jpg,Economics,2021-10-01,https://1prime.ru/world/20211001/834850592.html
7405299316,Индекс потребительских настроений в США в сентябре вырос лучше прогноза,https://1prime.ru/images/83179/55/831795527.jpg,Economics,2021-10-01,https://1prime.ru/state_regulation/20211001/834850539.html
1984319100,Индекс деловой активности в промышленности США неожиданно вырос,https://1prime.ru/images/83403/59/834035904.jpg,Economics,2021-10-01,https://1prime.ru/state_regulation/20211001/834850502.html
9601818595,Эксперты предрекли миру предрекли тотальный дефицит и дороговизну,https://1prime.ru/images/76652/85/766528550.jpg,Economics,2021-10-01,https://1prime.ru/world/20211001/834849421.html
4045576276,Америка безуспешно пытается спастись от дефолта,https://1prime.ru/images/82867/57/828675768.jpg,Economics,2021-10-01,https://1prime.ru/world/20211001/834846530.html
4031054945,"Годовая инфляция в еврозоне по итогам сентября ускорилась до 3,4%",https://1prime.ru/images/82870/89/828708943.jpg,Economics,2021-10-01,https://1prime.ru/state_regulation/20211001/834845321.html
5980925873,Эксперты ожидают рекордного товарооборота России и Китая по итогам года,https://1prime.ru/images/83241/24/832412402.jpg,Economics,2021-10-01,https://1prime.ru/world/20211001/834844476.html
382783008,Индекс деловой активности в  промышленности еврозоны в сентябре снизился,https://1prime.ru/images/83138/39/831383906.jpg,Economics,2021-10-01,https://1prime.ru/Index/20211001/834844433.html
9706020141,В Германии оценили план отказа от российского газа к 2045 году,https://1prime.ru/images/83325/89/833258981.jpg,Economics,2021-10-01,https://1prime.ru/gas/20211001/834842081.html
3343517105,Байден подписал временный бюджет США,https://1prime.ru/images/83394/76/833947635.jpg,Economics,2021-10-01,https://1prime.ru/world/20211001/834841814.html
2393545237,"Эксперт предупредила, чем обернется для мира ужесточение политики ФРС США",https://1prime.ru/images/82899/33/828993367.jpg,Economics,2021-10-01,https://1prime.ru/Financial_market/20211001/834841307.html
3740202921,"""Газпром"" начинает поставки газа в Венгрию в обход Украины",https://1prime.ru/images/83085/06/830850646.jpg,Economics,2021-10-01,https://1prime.ru/gas/20211001/834841274.html
3007409935,Эксперт оценил угрозы от возможного банкротства Evergrande,https://1prime.ru/images/82994/32/829943242.jpg,Economics,2021-09-30,https://1prime.ru/state_regulation/20210930/834839457.html
4967150515,ОПЕК представила оценку объема мировых запасов нефти в 2020 году,https://1prime.ru/images/83120/34/831203445.jpg,Economics,2021-09-30,https://1prime.ru/oil/20210930/834836596.html
43888750,У Джикии выявлены два гена ожирения,https://cdni.rt.com/russian/images/2021.10/article/615b7cf1ae5ac936c2439fa3.jpeg,Sport,2021-10-5,https://russian.rt.com/sport/news/914209-dzhikiya-geny-ozhirenie
9113651210,Россия не примет этап Гран-при по фигурному катанию среди юниоров в сезоне-2022/23,https://cdni.rt.com/russian/images/2021.10/article/615b7a55ae5ac965024634a5.JPG,Sport,2021-10-5,https://russian.rt.com/sport/news/914208-rossiya-gran-pri-figurnoe-katanie
1327130399,"Сычёв считает, что «Локомотиву» будет не хватать Николича",https://cdni.rt.com/russian/images/2021.10/article/615b797bae5ac924e64f6688.jpeg,Sport,2021-10-5,https://russian.rt.com/sport/news/914205-sychyov-lokomotiv-nikolich
400029034,"Кафанов: Лунёв в «Зените» каждый год вешать себе золотую медаль, но ушёл из зоны комфорта",https://cdni.rt.com/russian/images/2021.10/article/615b79afae5ac924f30ba0db.jpg,Sport,2021-10-5,https://russian.rt.com/sport/news/914204-kafanov-lunyov-zenit
8345752580,"Алексей Миранчук заявил, что у него отличный настрой перед матчами за сборную",https://cdni.rt.com/russian/images/2021.10/article/615b727dae5ac924e64f667f.JPG,Sport,2021-10-5,https://russian.rt.com/sport/news/914200-aleksei-miranchuk-rossiya-futbol
1762911790,Бывшая подруга Марадоны рассказала о насилии со стороны легендарного футболиста,https://cdni.rt.com/russian/images/2021.10/article/615b708bae5ac96a0a1f7cf0.jpg,Sport,2021-10-5,https://russian.rt.com/sport/news/914195-alvares-nasilie-izbienie-maradona
6532938074,"Полный комплект: российские борцы завоевали золото, серебро и бронзу на ЧМ в Осло",https://cdni.rt.com/russian/images/2021.10/article/615b4e6402e8bd10592749e3.jpg,Sport,2021-10-5,https://russian.rt.com/sport/article/914171-rossiya-borba-zoloto
466225356,Путин назвал триумфальной победу женской сборной России по шахматам на командном ЧМ,https://cdni.rt.com/russian/images/2021.10/article/615b6ba0ae5ac935f86829dc.jpeg,Sport,2021-10-5,https://russian.rt.com/sport/news/914193-putin-pozdravlenie-shahmatistki
8993305351,"Ван Гал признался, что не вызвал Промеса в сборную Нидерландов из-за его уголовного дела",https://cdni.rt.com/russian/images/2021.10/article/615b6ac302e8bd07f5771a52.jpg,Sport,2021-10-4,https://russian.rt.com/sport/news/914191-van-gal-promes-nevyzov-sbornaya-niderlandy
4478269242,"Фото с Фергюсоном, общение с Зинченко и шутка о фанатах «Ливерпуля»: чем запомнился визит Нурмагомедова в Англию",https://cdni.rt.com/russian/images/2021.10/article/615b047a02e8bd119a0b9d77.jpg,Sport,2021-10-4,https://russian.rt.com/sport/article/914046-nurmagomedov-velikobritanuya-poseschenie
1811273974,Американский боец скончался спустя полтора месяца после поражения нокаутом,https://cdni.rt.com/russian/images/2021.10/article/615b682202e8bd067466a21d.png,Sport,2021-10-4,https://russian.rt.com/sport/news/914188-tornton-smert-mesyac-nokaut-boec
1712368334,Подавший в суд на Facebook тренер «Ротора» Хохлов отреагировал на сбой в работе соцсети,https://cdni.rt.com/russian/images/2021.10/article/615b5fa302e8bd2484477369.jpg,Sport,2021-10-4,https://russian.rt.com/sport/news/914184-hohlov-reakciya-sboi-facebook
595303245,"Экс-футболист «Фиорентины»: Кокорин напоминает кого угодно, только не футболиста",https://cdni.rt.com/russian/images/2021.10/article/615b5ca6ae5ac935ab575e5d.jpeg,Sport,2021-10-4,https://russian.rt.com/sport/news/914182-orlando-fiorentina-kritika-kokorin
8646175555,"На Нурмагомедова во время конференции бросился фанат, который хотел сделать с ним фото",https://cdni.rt.com/russian/images/2021.10/article/615b5a3602e8bd661610e928.jpeg,Sport,2021-10-4,https://russian.rt.com/sport/news/914181-nurmagomedov-foto-fanat-konferenciya
7754530468,Болельщик «Ахмата» рассказал о поведении пострадавшего фаната «Спартака» в Грозном,https://cdni.rt.com/russian/images/2021.10/article/615b59b5ae5ac96a0a1f7cde.png,Sport,2021-10-4,https://russian.rt.com/sport/news/914178-bolelschik-ahmat-incident-fanat-spartak
